URL,ADR Folders,Number of ADR Files,Names of ADR Folders,Names of ADR Files
https://github.com/guardian/dotcom-rendering.git,1,34,dotcom-rendering/docs/architecture,dotcom-rendering/docs/architecture/3rd party technical review/000-technical-review-records.md| dotcom-rendering/docs/architecture/3rd party technical review/002-ipsos-mori.md| dotcom-rendering/docs/architecture/3rd party technical review/003-gracenote.md| dotcom-rendering/docs/architecture/3rd party technical review/001-modi-poc.md| dotcom-rendering/docs/architecture/005-monorepo.md| dotcom-rendering/docs/architecture/000-architecture-decision-records.md| dotcom-rendering/docs/architecture/012-amp.md| dotcom-rendering/docs/architecture/002-componentisation.md| dotcom-rendering/docs/architecture/024-script-loading.md| dotcom-rendering/docs/architecture/009-static-types.md| dotcom-rendering/docs/architecture/019-remove-monorepo.md| dotcom-rendering/docs/architecture/004-emotion.md| dotcom-rendering/docs/architecture/014-testing.md| dotcom-rendering/docs/architecture/025-click-to-view.md| dotcom-rendering/docs/architecture/017-javascript-loading.md| dotcom-rendering/docs/architecture/027-pictures.md| dotcom-rendering/docs/architecture/021-react-portals.md| dotcom-rendering/docs/architecture/001-dotcom-rendering.md| dotcom-rendering/docs/architecture/027-better-partial-hydration.md| dotcom-rendering/docs/architecture/020-react-hooks.md| dotcom-rendering/docs/architecture/amp/000-structure-for-initial-milestone.md| dotcom-rendering/docs/architecture/023-dynamic-imports.md| dotcom-rendering/docs/architecture/016-client-side-computation.md| dotcom-rendering/docs/architecture/006-multiple-sites.md| dotcom-rendering/docs/architecture/007-support-for-frontend-only.md| dotcom-rendering/docs/architecture/026-interactive-pressing.md| dotcom-rendering/docs/architecture/011-capi-elements-as-components.md| dotcom-rendering/docs/architecture/013-new-elements-models-in-frontend.md| dotcom-rendering/docs/architecture/008-css-in-js.md| dotcom-rendering/docs/architecture/010-storybook.md| dotcom-rendering/docs/architecture/018-react-context-api.md| dotcom-rendering/docs/architecture/022-NoJS-navigation-and-accessibility.md| dotcom-rendering/docs/architecture/003-react.md| dotcom-rendering/docs/architecture/020-react-to-preact.md
https://github.com/bbc/digital-paper-edit-firebase.git,1,12,docs/ADR,docs/ADR/2019-09-28-time-estimation-for-links.md| docs/ADR/2019-06-20-environment-injection.md| docs/ADR/2019-05-20-previewing-papercuts.md| docs/ADR/2019-09-28-exporting-placeholder-media.md| docs/ADR/2019-05-09-modular-architecture.md| docs/ADR/2019-05-22-exporting-video-preview.md| docs/ADR/2020-03-12-integrating-with-new-pstt-module.md| docs/ADR/2019-11-05-firebase.md| docs/ADR/2019-05-01-security.md| docs/ADR/2019-12-02-nosql-schema-security.md| docs/ADR/2019-04-29-SQL-database-schema.md| docs/ADR/2019-11-27-firestore-saving-timed-transcripts.md
https://github.com/nhsuk/nhsuk-cms-documentation.git,1,2,adrs,adrs/000_ADRs.md| adrs/001_apps_and_page_models.md
https://github.com/simpledotorg/simple-android.git,1,13,doc/arch,doc/arch/009-mdc-migration.md| doc/arch/012-sql-performance-profiling.md| doc/arch/003-weak-references-between-sql-tables.md| doc/arch/004-app-as-the-single-source-of-truth.md| doc/arch/008-screen-architecture-v3.md| doc/arch/001-screen-controllers.md| doc/arch/006-forward-compatibility-for-enums.md| doc/arch/010-dagger-qualifier-migration.md| doc/arch/002-bottom-sheets.md| doc/arch/013-sql-performance-profiling-v2.md| doc/arch/011-screen-navigation-v2.md| doc/arch/005-single-activity-view-based-navigation.md| doc/arch/007-screen-architecture-v2.md
https://github.com/ammarnajjar/reading-todo.git,1,6,adr,adr/003-postgres-as-database.md| adr/001-document-architecture-decisions-in-adrs.md| adr/006-nestjs-for-backend.md| adr/005-database-tables.md| adr/004-kubernetes-with-docker-for-deployment.md| adr/002-react-and-jest-for-front-end.md
https://github.com/VirtualProgrammingLab/viplab-websocket-api.git,1,5,docs/adr,docs/adr/0002-use-sha256-with-base64url-encoding.md| docs/adr/0001-use-json-web-tokens.md| docs/adr/0004-use-asymmetric-jwt-signing.md| docs/adr/0003-transfere-hash-in-jwt-claim.md| docs/adr/0000-use-markdown-architectural-decision-records.md
https://github.com/StuPro-TOSCAna/TOSCAna.git,1,22,docs/dev/adr,docs/dev/adr/0021-use-cloudformation-builder.md| docs/dev/adr/0013-aws-file-upload.md| docs/dev/adr/0005-springfox.md| docs/dev/adr/0001-model-for-transformations.md| docs/dev/adr/0017-implement-own-tosca-parser.md| docs/dev/adr/0016-not-supporting-type-definitions.md| docs/dev/adr/0006-bash-script-generator.md| docs/dev/adr/0007-plugin-cloudformation-cli.md| docs/dev/adr/0014-iterate-effectivemodel-with-visitor-pattern.md| docs/dev/adr/0019-cloudfoundry-deploymentscripts.md| docs/dev/adr/0010-use-docker-java.md| docs/dev/adr/0020-library-for-cli.md| docs/dev/adr/0003-lombok.md| docs/dev/adr/0018-cloudfoundry-no-deployment-in-runtime.md| docs/dev/adr/0011-put-integration-tests-in-seperate-folder.md| docs/dev/adr/0008-kubernetes-end-to-end-tests.md| docs/dev/adr/0015-persist-to-filesystem.md| docs/dev/adr/0002-general-plugin-architecture.md| docs/dev/adr/0009-cloudfoundry-cli.md| docs/dev/adr/0004-spring-framework.md| docs/dev/adr/0012-cloudfoundry-java-library.md| docs/dev/adr/0000-use-markdown-architectural-decision-records.md
https://github.com/elifesciences/bus.git,1,4,adr,adr/0004-ownership.md| adr/0003-raw-message-delivery.md| adr/0002-sns-sqs.md| adr/0001-use-sdks.md
https://github.com/skypyproject/skypy.git,1,3,docs/arch,docs/arch/adr-02.md| docs/arch/adr-01.md| docs/arch/adr-03.md
https://github.com/maciejgos/NorthwindCore.git,1,3,src/docs/architecture-decision-log,src/docs/architecture-decision-log/0002-simplified-monolith.md| src/docs/architecture-decision-log/0003-arm-templates.md| src/docs/architecture-decision-log/0001-record-architecture-decision.md
https://github.com/bob-cd/bob.git,1,5,doc/adr,doc/adr/0004-introduce-temporal-db.md| doc/adr/0002-replace-compojure-with-contract-first-solution.md| doc/adr/0005-introduce-unprivileged-runtime.md| doc/adr/0003-introduce-queue.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/ESIPFed/science-on-schema.org.git,1,8,decisions,decisions/101-spatialExtent.md| decisions/30-release-workflow.md| decisions/47-use-spdx-licenses.md| decisions/72-provenance.md| decisions/4-dataset-metadata-distributions.md| decisions/74-schemaorg-additionalType-vs-RDF-typing.md| decisions/13-schemaorg-identifier-as-PropertyValue.md| decisions/52-namespace-consistency.md
https://github.com/anurtayev/aspan-server.git,1,4,doc/adr,doc/adr/0002-derived-attributes.md| doc/adr/0003-replacing-ramda-with-lodash.md| doc/adr/0004-info-graphql-import.md| doc/adr/0001-aspan-will-support-multiple-repositories.md
https://github.com/ldynia/archcolider.git,1,16,4.ADRs,4.ADRs/009 Rely on payment service provider.md| 4.ADRs/006 Zero trust architecture.md| 4.ADRs/004 Health check endpoints.md| 4.ADRs/011 Every meal delivery has pick up pin code.md| 4.ADRs/001 We are using ADR (template).md| 4.ADRs/013  Cache the meal catalogue.md| 4.ADRs/010 Feedback System separation.md| 4.ADRs/007 Event sourcing usage.md| 4.ADRs/003 Tracing and Monitoring Sytem.md| 4.ADRs/015 Integration with Map Providers.md| 4.ADRs/005 Service readiness checks.md| 4.ADRs/014 Deployment Strategy.md| 4.ADRs/016 Use of Infrastructure as Code.md| 4.ADRs/008 At least once delivery for ready to pay order.md| 4.ADRs/002 System approach.md| 4.ADRs/012 Stale data from fridges.md
https://github.com/abtris/blog.prskavec.net-hugo.git,1,3,doc/adr,doc/adr/0002-choose-deployment-platform.md| doc/adr/0000-record-architecture-decisions.md| doc/adr/0001-choose-static-generator.md
https://github.com/ambanum/OpenTermsArchive.git,1,3,decision-records,decision-records/0003-snapshots-database.md| decision-records/0001-service-name-and-id.md| decision-records/0002-service-history.md
https://github.com/hmrc/play-frontend-hmrc.git,2,19,docs/maintainers/adr| docs/maintainers/adrs-from-play-frontend-govuk,docs/maintainers/adr/0004-add-contact-and-welsh-information-links-into-footer.md| docs/maintainers/adr/0011-inline-play-frontend-govuk.md| docs/maintainers/adr/0014-keep-current-package-structure-and-naming-conventions.md| docs/maintainers/adr/0007-bind-implicit-language-to-twirl-conponent.md| docs/maintainers/adr/0008-maintain-parity-with-hmrc-frontend.md| docs/maintainers/adr/0015-introduction-of-implicit-conversions.md| docs/maintainers/adr/0003-use-the-suffix-helpers-for-helper-components.md| docs/maintainers/adr/0012-create-an-endpoint-in-play-frontend-hmrc-for-surfacing-session-metadata.md| docs/maintainers/adr/0010-resolve-naming-collisions-between-libraries.md| docs/maintainers/adr/0002-use-markdown-architectural-decision-records.md| docs/maintainers/adr/0001-play-frontend-hmrc-mirrors-hmrc-frontend.md| docs/maintainers/adr/0006-allow-service-name-to-be-specified-using-messages-or-a-parameter.md| docs/maintainers/adr/0009-self-publish-webjar.md| docs/maintainers/adr/0013-removing-deprecated-helpers.md| docs/maintainers/adr/0005-include-govuk-frontend-in-compiled-assets.md| docs/maintainers/adrs-from-play-frontend-govuk/0001-add-implicit-radios-helper.md| docs/maintainers/adrs-from-play-frontend-govuk/0003-patch-welsh-translation-for-skip-to-content-link.md| docs/maintainers/adrs-from-play-frontend-govuk/0002-maintain-parity-with-govuk-frontend.md| docs/maintainers/adrs-from-play-frontend-govuk/0004-remove-hard-dependency-on-the-govuk-frontend-webjar.md
https://github.com/inovex/elements.git,1,2,doc/adr,doc/adr/releases-in-gitlab.md| doc/adr/cancel_shadow-dom.md
https://github.com/ministryofjustice/offender-management-architecture-decisions.git,1,20,decisions,decisions/0002-use-cloud-platform-for-hosting.md| decisions/0017-database-migrations.md| decisions/0018-testing-tls-mutual-auth-for-delius-api-access.md| decisions/0016-use-elite2-api.md| decisions/0006-use-the-custody-api-to-access-nomis-data.md| decisions/0003-use-progressive-enhancement.md| decisions/0020-unify-api-and-presentation-layer.md| decisions/0019-manage-runtime-secrets-with-git-crypt.md| decisions/0008-use-rails.md| decisions/0009-use-circleci-for-ci-and-deployment.md| decisions/0012-start-out-with-one-environment-which-uses-t3-nomis.md| decisions/0011-use-nomis-oauth-server2-for-allocation-api-authentication.md| decisions/0015-manage-short-lived-access-tokens-in-tests.md| decisions/0010-allocation-api-has-less-responsibility.md| decisions/0005-allocation-api-owns-allocation-data.md| decisions/0007-use-ruby-for-new-applications-for-manage-offenders-in-custody.md| decisions/0013-use-nomis-sso-for-user-authentication.md| decisions/0004-separate-api-and-user-facing-applications.md| decisions/0001-record-architecture-decisions.md| decisions/0014-access-the-delius-api-via-ndh.md
https://github.com/sbanwart/containers.git,1,2,adrs,adrs/2-.md| adrs/1-.md
https://github.com/alphagov/govuk-kubernetes-discovery.git,1,6,doc/architecture/decisions,doc/architecture/decisions/0003-using-templates-for-manifests.md| doc/architecture/decisions/0005-consistent-structure-for-terraform-files.md| doc/architecture/decisions/0006-exposing-kubernetes-services.md| doc/architecture/decisions/0002-structure-for-kubernetes-apps.md| doc/architecture/decisions/0001-record-architecture-decisions.md| doc/architecture/decisions/0004-structure-for-terraform-projects.md
https://github.com/mtnygard/growing-one-system.git,1,4,doc/adr,doc/adr/0003-rich-front-end-with-api.md| doc/adr/0004-clojure-and-clojurescript.md| doc/adr/0002-use-aws.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/alphagov/verify-onboarding-prototypes.git,2,9,doc/adr| prototypes/prototype-0/docs/adr,doc/adr/0002-build-a-prototype.md| doc/adr/0001-record-architecture-decisions.md| prototypes/prototype-0/docs/adr/0003-use-files-to-store-private-keys copy.md| prototypes/prototype-0/docs/adr/0005-sp-will-generate-request-id.md| prototypes/prototype-0/docs/adr/0007-we-will-document-a-strawman-api.md| prototypes/prototype-0/docs/adr/0008-provide-an-end-to-end-stub.md| prototypes/prototype-0/docs/adr/0006-we-will-build-a-js-client.md| prototypes/prototype-0/docs/adr/0002-how-do-we-secure-the-api.md| prototypes/prototype-0/docs/adr/0004-users-will-be-able-to-provide-relay-state.md
https://github.com/MichaelAB97/ELEN4010_2020-Project.git,1,3,documents,documents/ADR2_ProjectBoards.md| documents/ADR1_Databases.md| documents/ADR3_Sessions.md
https://github.com/Ensembl/ensembl-2020-genome-search.git,1,2,doc/architecture/decisions,doc/architecture/decisions/0002-object-identifiers.md| doc/architecture/decisions/0001-genome-identifiers.md
https://github.com/DocNow/docnow-infra.git,1,3,doc/adr,doc/adr/0003-use-terraform-enterprise-for-backend.md| doc/adr/0002-use-terraform-workspaces-for-environments.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/elifesciences/elife-spectrum.git,1,4,adr,adr/0002-polling.md| adr/0003-fail-fast.md| adr/0001-parallel-testing.md| adr/0004-subsets.md
https://github.com/ministryofjustice/court-hearing-event-receiver.git,1,2,doc/adr,doc/adr/0001-record-architecture-decisions.md| doc/adr/0002-store-incoming-payloads-to-s3.md
https://github.com/alphagov/app-performance-summary.git,1,3,doc/adr,doc/adr/0002-use-luigi.md| doc/adr/0003-integrate-with-drive.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/lucentminds/sshfsa.git,1,1,docs/adrs,docs/adrs/001-sshfs-assistant.md
https://github.com/leejw51/mychain.git,1,2,architecture-docs,architecture-docs/adr-template.md| architecture-docs/adr-001.md
https://github.com/tsobe/lobiani.git,1,11,doc/adr,doc/adr/0011-develop-main-frontend-shopping-as-a-separate-ssr-app.md| doc/adr/0006-use-ddd-tactical-design-patterns.md| doc/adr/0007-use-events-as-communication-mechanism-between-modules.md| doc/adr/0002-start-with-modular-monolith-backend.md| doc/adr/0005-use-cqrs-architectural-style.md| doc/adr/0004-accept-coupling-with-spring-boot-in-backend.md| doc/adr/0003-use-jvm-for-backend.md| doc/adr/0008-use-axonframework-in-backend.md| doc/adr/0009-develop-admin-tool-as-spa.md| doc/adr/0010-default-to-synchronous-command-handling-in-admin.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/radiantearth/radiant-mlhub.git,1,3,docs/adr,docs/adr/0003-will-not-implement-get-items.md| docs/adr/0002-resolving-api-keys.md| docs/adr/0001-record-architecture-decisions.md
https://github.com/wikimedia/wikimediafoundation-org.git,1,2,docs/adr,docs/adr/0002-temporary-shortcodes.md| docs/adr/0001-record-architecture-decisions.md
https://github.com/azavea/pfb-network-connectivity.git,1,5,docs/architecture,docs/architecture/adr-0001-development-environment.md| docs/architecture/adr-0004-asynchronous-task-queue-2.md| docs/architecture/adr-0002-backend-language-framework.md| docs/architecture/adr-0000-architecture-documentation.md| docs/architecture/adr-0003-asynchronous-task-queue.md
https://github.com/WeirdMachine/file-server.git,1,1,.,./ADR.md
https://github.com/cloudfoundry-attic/copilot.git,1,6,docs/decisions,docs/decisions/0002-use-event-streaming-model-for-diego-actuallrp-syncing.md| docs/decisions/0004-check-in-copilot-dependencies-that-were-already-vendored.md| docs/decisions/0003-use-mcp-api-for-pilot-config.md| docs/decisions/0005-enable-grpc-gzip-compression-between-copilot-and-route-syncer.md| docs/decisions/0006-do-something-for-one-way-tls.md| docs/decisions/0001-record-architecture-decisions.md
https://github.com/bbc/digital-paper-edit-infrastructure.git,1,1,docs/adr,docs/adr/2019-04-23-transcript-architecture.md
https://github.com/ngarbezza/testy.git,1,9,doc/decisions,doc/decisions/0007-support-node-versions-with-at-least-security-updates.md| doc/decisions/0004-console-ui-and-formatter.md| doc/decisions/0003-zero-dependencies.md| doc/decisions/0009-asynchronous-code-support.md| doc/decisions/0008-code-style-guide-definition.md| doc/decisions/0002-place-utilities-in-utils-module.md| doc/decisions/0005-avoiding-test-doubles.md| doc/decisions/0001-record-architecture-decisions.md| doc/decisions/0006-avoid-offensive-vocabulary.md
https://github.com/DFE-Digital/teaching-vacancies.git,1,11,documentation/adr,documentation/adr/0006_using_buildpacks_on_paas.md| documentation/adr/0009_build_job_applications_rather_than_buy_cots.md| documentation/adr/0001_get_postcode_from_coordinates.md| documentation/adr/0002_replace_google_sheets_with_big_query.md| documentation/adr/0011_use_devcontainers.md| documentation/adr/0004_define_environments_after_gov_uk_paas_migration.md| documentation/adr/0003_replace_gitflow_with_simple_git_workflow.md| documentation/adr/0007_use_devise_for_authentication.md| documentation/adr/0008_continue_to_use_Algolia_as_search_engine.md| documentation/adr/0010_migrate_from_algolia_to_postgres.md| documentation/adr/0005_elasticsearch_to_algolia_migration.md
